album,album_0,album_1,album_2,album_3,album_4,album_5,album_6
Gái Xinh Nổi Loạn (Những Cô Nàng Ngổ Ngáo OST),0.010506193,0.0051478283,0.05004915,0.01193364,0.015569183,-0.008071295,0.033574037
Gánh Chè Đêm Của Mẹ (Single),0.0065270453,0.015785325,0.052459292,0.004921344,0.039867483,-0.043990392,0.036510408
Gãy (Single),-0.001061287,0.013466818,0.00058467686,-0.0062710517,-0.004876877,-0.011624346,-0.021549765
Gói Chiếc Buồn (Single),-0.016803194,0.0051349523,0.010846855,0.018016117,0.0015576065,0.006218101,0.01059598
Gõ Cửa Trái Tim,0.0021232688,0.0073941723,0.013164623,-9.557549e-05,-0.0072020194,-0.01401945,0.003951338
Gõ Cửa Trái Tim (Single),0.02810756,0.009097327,-0.02561534,0.0037407367,0.0043602497,-0.003165713,0.0331297
Gặp Em Đúng Lúc (Single),-0.032410372,0.03331756,0.01976744,0.030961325,-0.011302622,-0.019795302,0.050243367
Gặp Lại Cố Nhân,0.0033416976,-0.0075555025,-0.029922172,0.018415824,-0.013744523,0.05728986,-0.03730463
Gặp Nhau Một Thời Xa Nhau Một Đời (Single),0.013696683,-0.020665511,-0.06785278,-0.027666539,-0.019532794,0.025181225,-0.09453286
Gọi Em (Single),0.0020946444,-0.026103651,-0.02187197,-0.008079411,-0.032088492,-0.015700858,0.020478413
Gọi Tên Em,-0.022729216,-0.0082896575,-0.0109627675,0.009190405,-0.043905094,0.03293857,-0.03696976
Gọi Tên Em Trong Đêm (Cover) (Single),-0.010709413,-0.0055472837,-0.021968955,0.0148652,0.0054503875,0.008594175,0.056572538
Gọi Tên Em Trong Đêm (Remix) (Single),0.0024552445,-0.012080463,0.02850685,0.056149106,-0.010576961,0.011678768,0.022114856
Gọi Tên Em Trong Đêm (Single),0.018248891,-0.0038048811,0.03244985,0.014057027,0.039944164,-0.0093464255,0.061846603
Gọi Tên Ngày Mới (SIngle),-0.0098447185,-0.0135445045,0.030854115,0.011278618,0.018343,-0.0029769093,0.01942385
Gỡ Rối (Single),0.024161847,-0.022538768,-0.0038432465,-0.007148011,0.007159072,0.02892973,-0.010106453
Gợi Nhớ Quê Hương,0.013577128,0.010029772,0.050684404,-0.028407931,0.0057516396,-0.020423302,0.06347747
Gục Ngã Anh Tự Biết Đứng Lên (Single),0.0014546983,3.4499168e-05,-0.0030991226,-0.0011152506,0.015806254,-0.022333901,-0.016255524
Gục Ngã Vì Yêu,0.0025137751,0.00687418,0.05328797,-0.015505685,0.043085873,-0.047009606,0.022952665
Gửi Anh Và Cô Ấy (Single),-0.0081182625,0.011561449,0.0038884461,0.014103693,-0.007189726,-0.011474128,0.04147161
Gửi Cô Dâu Của Anh (Single),0.012776342,-0.017189598,0.029211286,-0.018466417,0.006464335,-0.036409173,0.017617662
Gửi Người Anh Yêu (Single),-0.011074817,0.0067061163,0.019363333,0.00461317,0.0054645287,-0.028233448,0.029132014
Gửi Người Yêu Tương Lai (Single),-0.025678957,-0.020478833,0.053379647,-0.0021512702,-0.029175315,-0.024041861,0.05731638
Gửi Tình Yêu Nhỏ (Single),-0.01928902,-0.022363504,0.010169079,0.0062361965,0.008630803,0.0064739063,0.009606561
Gửi Về Em,-0.015470415,0.015791453,0.06366084,0.0293007,0.0034205317,-0.0020499825,0.07953225
Gửi Ánh Trăng Thề,0.01914183,-0.009958114,0.022312576,-0.022730552,0.024961483,-0.012315792,0.02722245
Hai Kỷ Niệm Một Chuyến Đi,-0.00872533,0.030759897,0.0050900085,-0.00014075972,-0.01901671,0.014563212,0.0679176
Hai Mùa Noel,0.015176591,0.014073861,-0.023439813,-0.0050444333,-0.019746369,-0.005603553,0.013818728
Hai Mùa Noel (EP),0.022837203,-0.016833879,-0.005897061,-0.00091113895,-0.0047126855,-0.002354938,-0.033447906
Hai Nhân Vật Chính (Single),0.0428284,-0.001404196,-0.022197744,-0.044487473,-0.0004603751,0.0032899335,-0.038501807
Hai Ta Đều Tổn Thương (Single),-0.03461009,0.011172241,0.021940697,0.0011054889,0.058935083,0.0019151181,0.032872897
Hai Thế Giới (Single),-0.034034576,-0.011264846,0.03133696,0.027518343,0.006781979,-0.010102859,0.087704495
Hai Đứa Mình Yêu Nhau,0.0053209453,0.01889456,0.038992725,-0.022746146,0.03679161,-0.034225937,0.06564865
Happy Birthday To Jeus (Single),0.006009204,0.0019258782,-0.047939,-0.006545259,-0.04346969,0.026171643,-0.030196
Happy Christmas,0.049700458,0.005633178,-0.027065545,0.012457671,-0.012156902,0.0042814487,-0.050149627
Happy New Year (Remix Việt),0.0006088644,0.011658449,-0.044637952,-0.0030906275,-0.0016314879,0.004197185,-0.012150148
Happy New Year (Remix),0.025338506,-0.0048395125,-0.023107648,0.0030366972,0.016926035,0.022406954,-0.055371284
Hay Là Quên Đi (Single),0.013136205,-0.008645186,-0.033720862,-0.062270623,-0.028019827,0.009696768,-0.057491343
Hello (Single),0.015077311,0.011375137,-0.035199847,0.009443802,0.0043673934,0.028741002,-0.032759536
Here We Go (Single),-0.0006750381,-0.023038264,-0.0010624932,0.001841199,-0.020990884,-0.011310647,-0.024602989
High On Your Love (Single),0.026061248,0.019352857,-0.026266452,0.0036680554,-0.024645397,0.015898779,-0.028581282
Hiển Vinh Lạc Hồng,0.01471255,-0.03604571,-0.016014745,-0.011108946,0.009933648,-0.027684743,-0.022353033
Hoa Bằng Lăng (Single),-0.008096395,0.008526543,0.044276427,-0.0052725165,0.058878742,-0.045420233,0.071756065
Hoa Cỏ Mùa Xuân (Remix) (Single),0.017933885,0.011979868,0.002570726,-0.041520797,0.017749831,0.01462348,-0.03927987
Hoa Học Trò,0.0071656345,-0.021706462,-0.007132005,0.0006554507,-0.023347555,0.017607223,-0.05109812
Hoa Mười Giờ,-0.004972993,-0.021026794,-0.010259957,0.008620517,0.0149048,0.008976472,-0.03823767
Hoa Nở Về Đêm,-0.0068185045,-0.033971965,-0.011424655,0.026768152,0.0044063246,0.012401219,-0.04145592
Hoa Nở Về Đêm (Single),-0.038217183,-0.00707334,-0.025081534,-0.008187951,0.0051048747,0.013079114,0.010317824
Hoa Sứ Nhà Nàng,0.011590203,0.009371364,-0.009742997,-0.012311864,-0.013100373,0.0067001553,-0.011277655
Hoa Thanh Xuân,0.019220471,0.027417576,0.019122818,-0.010192381,0.046781484,-0.014192799,-0.0011869532
Hoa Trinh Nữ,0.006847909,0.0075414837,-0.017046206,-0.00036014392,0.023465782,0.009836046,-0.019019514
Hoa Trên Đá (Single),-0.003096667,-0.012905614,-0.016280763,-0.009857376,-0.013943672,0.006360131,0.003960895
Hoa Đào Năm Trước,-0.042154822,-0.020904582,-0.028506149,-0.005136476,-0.009890929,0.0025182038,-0.0017350636
Hoa Đào Năm Trước (Single),0.02717245,-0.002161589,-0.061900366,0.020102227,-0.074621715,0.036390927,-0.08487577
Holiday 17,0.020310493,0.04109913,-0.01227274,-0.019964064,-0.023708364,0.011633274,-0.02757839
Hongkong1 (Single),-0.0009436935,0.008826232,-0.027553529,-0.003969575,-0.011859685,0.004696957,-0.05608655
Huyền Thoại Một Chiều Mưa,-0.0226168,-0.00076427904,-0.056573153,0.011296855,-0.05779483,0.0009359781,-0.04141909
Hà Nam Quê Hương Tôi (Single),0.019657422,0.009401674,0.02203548,0.0032933787,0.004732801,0.013057595,0.050402172
Hà Nội Ngày Tháng Cũ (Tình khúc Song Ngọc),-0.0042787967,0.0010307692,0.043750808,-0.005806162,-0.0060586133,-0.004497056,0.010496492
Hà Nội Ở Sài Gòn (Single),0.000111939946,0.022527508,-0.02616039,-0.008356094,-0.012978738,-0.036886185,-0.009182697
Hành Trình Của Những Nốt Nhạc,0.043038704,-0.039735816,-0.018898727,-0.043845803,0.0048546074,0.02073975,-0.10836446
Hái Trộm Hoa Rừng,0.00061224925,0.013438454,-0.023503646,0.0008042477,-0.017703911,0.002451267,-0.008441297
Hát Bolero,-0.023837458,0.009660082,0.06031231,-0.01587617,0.005259132,-0.028490096,0.04796186
Hát Cho Yêu Thương (Single),0.043769438,-0.0018255614,-0.03975892,-0.03656564,-0.005613497,-0.0015433043,-0.014481488
Hãy Bước Cùng Anh (Single),0.03225263,0.026187008,0.01774091,0.032611508,0.04064064,-0.016701205,0.027599264
Hãy Cho Anh Bên Cạnh (Single),0.009786809,-0.00964839,-0.0281005,-0.018407168,-0.0009853005,-0.01309779,-0.01901532
Hãy Cho Con Một Mái Nhà (Single),-0.011411635,0.016667869,-0.0047690733,-0.010982156,0.0038116337,-0.0020509616,0.0076771253
Hãy Nghe Trâm Hát,-0.017660523,0.012012988,-0.009176537,-0.03168474,0.029471505,0.0016390812,-0.031462945
Hãy Nghe Tôi Hát (Vol.1),-0.042574573,0.01629988,0.015499113,0.028984841,-0.013226403,0.0285816,-0.0034717917
Hãy Nói Ta Còn Yêu (Single),-0.011191983,0.014316958,0.023971792,-0.0006227091,0.005420815,0.012552378,0.03652397
Hãy Nói Với Cô Ấy Về Em (Single),-0.03646511,0.014265905,0.017037868,0.05851973,-0.023696695,0.016411388,0.022139767
Hãy Quay Về Khi Còn Yêu (EP),0.027236069,-0.007551752,-0.051421117,-0.023225289,0.021855015,-0.01144314,-0.06462982
Hãy Quen (Single),0.016043838,0.0052816668,-0.004048763,-0.021763999,0.0055469023,0.018241763,-0.039895266
Hãy Quên Anh,-0.054462213,-0.0019217491,-0.017201835,-0.025943121,-0.019879071,0.05442331,-0.0022354866
Hãy Quên Anh (Single),0.04421416,0.057338547,0.05837208,-0.02805769,0.06994597,-0.049369823,0.025842328
Hãy Tin Nơi Anh (Single),0.0081678275,0.030434724,0.038998086,0.017242413,0.03176525,0.0047320947,0.04325331
Hãy Tin Nơi Em (Single),0.012702996,-0.007462675,-0.039425954,-0.008711035,0.016252194,3.2500364e-05,-0.06233356
Hãy Về Với Em,0.0026769228,0.00813921,0.042115416,0.07947883,0.018127743,0.009027379,0.00084777846
Hãy Để Em Là Của Anh (Single),0.007661972,-0.008526991,0.004122711,-0.04086297,0.0027184242,0.002535954,0.01256634
Hãy Để Em Là Của Anh (Vinahouse Remix) (Single),0.0022944734,-0.0036469586,0.04909574,0.0030582764,0.007097423,0.015653357,0.011962739
Hóa Ra Em Chẳng Ở Đây (Single),-0.008244075,0.010517044,0.024760043,0.010752273,0.02545011,-0.01332847,0.04125611
Hóa Ra Tình Yêu Là Thế (Single),-0.011028672,0.03547104,-0.0013106049,-0.03410806,0.005384517,-0.010943575,-0.044593155
Hôm Nay Chia Tay (Single),-0.025689343,-0.005742724,-0.017035266,-0.023969442,0.018871304,-0.009966341,0.019683948
Hôm Nay Em Mệt Mỏi (Single),0.02120741,0.01843119,0.010453397,-0.03214989,0.0067533953,-0.0107239615,0.008848866
Hôm Nay Là Ngày Hạnh Phúc (Single),0.04865866,-0.022218052,-0.010623043,-0.038456373,-0.010115369,0.0022145533,-0.03647391
Hôm Qua Hôm Nay Rồi Chia Tay (Single),0.025350261,-0.027555615,-0.032928027,-0.053995598,-0.024753036,-0.0038608343,-0.04512313
Hôn (Single),0.009984616,0.0025822097,-0.0029856074,0.0018622407,0.010551742,-0.008759819,-0.036577735
Hơi Thở (Breathe) (Single),-0.0066897674,0.021420177,0.0071975673,0.013731996,0.02966237,0.015234512,0.044362687
Hơi Thở Mùa Xuân (Single),0.020447996,0.005609641,-0.020286959,0.02372365,0.030017223,0.04203243,-0.06282693
Hơi Ấm Ngày Qua (Single),-0.0011137396,0.02003192,-0.013026448,-0.020560047,0.00668294,-0.023091499,-0.005522012
Hơn Cả Trái Đất (Single),0.0017212651,-0.029762302,-0.027144518,-0.033023104,-0.024272848,0.017502282,-0.045062553
Hương Mía Tình Em (Single),0.011552103,0.0058365404,0.017046884,-0.015621616,0.002207057,-0.012156478,0.04288183
Hương Quê,-0.017759815,-0.02320565,-0.03533656,-0.024506774,-0.00051784515,0.04448251,0.03605526
Hương Tình Yêu (Vol 1),-0.021585343,-0.014987448,-0.041171648,-0.021296006,-0.03427286,0.03402688,-0.057430755
Hương Tình Yêu (Vol 2),-0.02923643,0.0011697836,-0.0103687635,0.0055622505,-0.012214992,-0.0027287554,0.012462894
Hương Tình Đã Phai,-0.04336849,-0.044854082,-0.0389372,0.016448665,-0.027747512,0.023932043,-0.05510672
Hương À (Single),-0.022651546,0.0040802164,0.0173801,0.026079435,-0.0051206546,-0.01700384,0.016207363
Hạ Buồn,0.0141821,-0.0019538708,0.045244526,-0.03808728,0.060305655,-0.039778233,0.0460049
Hạ Tan (Single),0.036492288,0.013324951,0.024860717,0.0071009947,-0.022006456,-0.005757636,0.020921443
Hạnh Phúc Của Riêng Anh,-0.025990507,-0.023684459,-0.015451458,0.014963657,0.014147207,-0.003047791,0.017521452
Hạnh Phúc Không Thuộc Về Anh,-0.012841974,-0.003345675,-0.009832661,0.016158815,0.017419899,-0.003518828,-0.036769636
Hạnh Phúc Lang Thang,-0.027831608,-0.017066611,-0.020410117,0.0060508726,-0.021466762,0.029963288,-0.031423
Hạnh Phúc Thoáng Qua (Single),-0.000378117,0.0014019588,0.012346214,-0.013948634,-0.005954954,0.00013939888,0.0128582
Hạnh Phúc Đầu Xuân (Single),-0.011429286,-0.004405816,0.015280391,0.0012382236,0.044038456,-0.0062792273,0.024513599
Hải Dương Quê Tôi (Single),0.009865028,0.008531256,-0.043395285,-0.005748056,-0.021665746,-0.021483323,-0.038226955
Hẹn Hò (Album Vol 1),-0.013678862,0.0053221122,-0.07547523,-0.002858661,-0.036374055,0.052146398,-0.06865449
Hẹn Một Mùa Xuân,0.014214432,-0.0049972334,0.016435124,0.0012037989,-0.022837877,0.0044243434,0.015745359
Hẹn Yêu (Single),0.0016090602,0.0005989686,-0.02069731,-0.0113174785,0.003970857,0.024968872,-0.017836833
Hẹn Ước Cổ Loa Thành (Single),0.03395138,0.010426679,-0.052263476,-0.033279408,-0.00032329856,-0.003476505,-0.0021031864
Hẹn Ước Tam Sinh Tam Thế (Single),0.017695088,-0.002096299,0.0001983881,0.024608264,0.03557705,-0.015340684,0.028845787
Hết Duyên (Single),-0.040066697,-0.022386272,0.03459218,0.013343111,-0.0004909292,0.01821422,0.04546199
Hết Giờ Học Cuối (Single),0.010756781,-0.0017950616,0.02637143,0.0027777813,-0.035159428,0.008265088,-0.0061626644
Hết Yêu (Single),-0.027654093,-0.0117482245,0.01241844,-0.013986619,0.0009998425,-0.017638206,0.05807034
Học Mèo Kêu (Single),0.022766745,-0.029337008,0.04056205,-0.038293324,0.045214236,-0.018207092,-0.0012795907
Học Tiếng Mèo Kêu (Cover) (single),-0.01325039,-0.014379883,0.019180939,0.009116267,0.000658568,-0.015703497,0.036255993
Học Tiếng Mèo Kêu (New Version) (Single),-0.01865412,0.023477545,0.0050902665,0.022740915,0.018228669,-0.024111316,0.04011969
Học Tiếng Mèo Kêu (Single),-0.0050387215,-0.011986545,0.013624815,0.019111607,-0.0054492042,-0.0047027604,0.01626641
Hỏi Thăm Nhau,-0.040098198,-0.037421815,-0.000628221,0.05119289,-0.018455086,0.001159817,0.014428866
Hỏi Thăm Nhau (Remix),-0.039705165,-0.005181248,-0.040903404,0.0005726673,-0.020671293,0.007847989,-0.048263304
Hỏi Thăm Nhau (Single),-0.031469505,-0.003999899,0.013446948,0.025927242,-0.020044884,0.023615604,0.023878058
Hồi Tưởng,-0.0013021961,-0.004466483,-0.01874018,0.032827523,-0.052826565,-0.0074015497,-0.039325617
Hồi Ức (Single),0.022585154,0.025004987,-0.0003634952,-0.0017123639,-0.000941547,-0.0013435766,0.02901707
Hồi Ức Ngày Hôm Qua (Single),-0.00946067,0.0034479618,0.022429014,0.03648515,-0.027510103,-0.008586422,0.017361794
Hồi Ức Đẹp Nhất (Single),0.023444593,-0.011492148,0.004042539,-0.0050734533,-0.019966025,-0.002241106,-0.018983785
Hồn Việt,0.007436621,-0.013696891,-0.059320234,-0.0001873076,-0.058803808,0.039668858,-0.0701167
Hồng Nhan,-0.01203171,-0.019395877,0.010424235,0.026453566,0.013866255,-0.0027612809,-0.028971683
Hồng Nhan Xưa (Single),-0.007087833,0.0049395887,0.022053665,-0.0011801415,0.014157811,0.009628105,-0.011545991
Hồng Ân Về Muôn Nơi (Single),-0.0022846393,-0.005104342,-0.042151365,0.017829873,-0.0069628684,0.024867684,-0.047447644
Hội Thánh Đức Chúa Trời (Single),0.021507181,0.022486199,0.005307176,-0.022267353,0.023129996,0.004889608,-0.058885746
Hủ Tiếu Gõ,-0.0098607885,-0.0025021136,-0.0770434,-0.013911052,-0.049949855,0.017930556,-0.07229415
I Am A Bad Girl (Single),0.02053209,-0.01899672,-0.048619255,-0.030535292,-0.024586702,0.044038303,-0.09307316
I Can’t Breathe (Single),0.00026523523,0.005085518,-0.010386666,-0.0073318174,-0.015205426,-0.020926256,0.001007288
I Lab You (Single),0.0022226342,0.029533222,-0.0016492915,0.03002851,0.028813362,-0.0022070967,0.016931642
I Need A Girl (Single),0.025201285,-0.009504663,-0.017063836,-0.051066738,-0.01539853,0.04486256,-0.069727935
I Need Your Love,0.017476205,-0.005899745,-0.007917398,0.04108597,-0.00072479545,-0.0297768,0.06845893
I Wanna Say (Single),-0.0011545628,0.023637589,0.0053094216,0.01684415,0.003597447,-0.02192304,0.007995071
I Will Always Love U (Single),0.0015213757,0.00036954982,0.012159735,0.006162467,0.02670601,-0.009172001,0.044588942
I Will Go To You Like The First Snow (Cover) (Single),0.026623497,-0.0045890342,0.00874322,-0.03601969,-0.0018796704,-0.025246719,-0.028026203
I Wish You Were Unhappy,0.004171302,-0.030947149,0.019820075,0.030783752,-0.040765017,-0.002432707,0.047708213
I'll Always Be With You) (Hậu Duệ Mặt Trời OST) (Single),0.0077244653,0.0040128105,-0.06946351,0.026592016,-0.01079586,0.06492485,-0.072834626
I'm Waiting For You (Single),0.0038388297,-0.045150403,-0.06603152,0.032771803,-0.019883465,0.039123673,-0.08717848
I'm Your Fan (Single),0.0148903085,0.009791289,0.021681711,-0.0054894127,0.016302403,-0.017699182,0.01173586
Im lặng Để Bỏ Qua,0.009385789,-0.019959182,-0.004871344,-0.042282872,-0.035580646,-0.010443953,-0.08218683
It's Ok (EP),0.023607148,-0.014968077,-0.016315456,-0.014902045,-0.022882113,0.009135731,-0.038122468
Its Your Turn (Single),-0.006368781,-0.033719614,-0.0043443763,-0.0077371732,-0.027586102,0.027680427,-0.06920628
Jingle Bell Remix (Single),-0.0073168413,-0.003938461,0.012278492,0.0058293063,0.029391581,-0.013472644,0.041369267
Jo 68 Remix,0.0018480032,-0.027137375,-0.012838101,0.012838808,-0.0060220724,0.04059675,-0.043792736
Just Only You (Single),-0.009905736,0.017231764,0.0057878867,0.004162968,-0.0033014163,0.012494771,0.0162591
Just U n' Me (Single),-0.02411355,0.02754713,0.02543605,0.030869666,0.0199383,-0.012449288,0.019685358
Karma (Single),0.01927774,-0.033449255,-0.030651081,0.0037021306,-0.0045463988,-0.011600385,-0.05730637
Khi Anh Bên Em (Single),-0.003255754,-0.007248842,-0.0013377815,-0.0028105963,-0.0223754,-0.009253748,-0.04224571
Khi Anh Đã Yêu,0.018406916,-0.024341768,-0.004800567,0.0064424328,-0.0061467183,-0.0065750927,-0.017963385
Khi Con Là Nhà (Single),0.008881323,0.049976032,0.0075223846,0.01747574,0.0066065146,0.01373065,0.008507645
Khi Có Em (Single),0.009215026,-0.019097008,-0.03682784,0.015762258,-0.013816491,0.0015118122,-0.026542047
Khi Em Ngang Qua Đời Tôi,-0.0020258694,-0.0069855354,-0.051034205,0.025387907,-0.05179789,0.055806387,-0.050911456
Khi Hôm Nay Thành Ngày Xưa (Single),0.005811372,0.0029542006,0.030782158,0.011729536,0.007032988,0.010200845,0.03122342
Khi Mưa Em Có Buồn (Single),-0.04085983,0.006378825,-0.00018603056,0.0010896223,-0.024284828,0.05459694,0.035558373
Khi Người Con Gái 80's Cắt Tóc (Single),0.01310732,-0.0063114464,0.02453755,-0.0002239896,0.021000769,-0.012800892,0.011814517
Khi Người Con Gái Cắt Tóc (Single),-0.020649618,0.013790077,-0.011957134,0.009704473,-0.027321953,0.011666743,0.011363026
Khi Người Đàn Ông Khóc,-0.005494085,0.006319982,0.0038171648,-0.0053765946,0.012225908,-0.036911093,1.7470495e-05
Khi Nào Em Biết - Remix 2018,0.02083006,0.029169247,0.017086977,0.009131318,0.024883682,-0.009106557,0.010731756
Khi Xưa Ta Bé (Parody) (Cover) (Single),0.0044371514,-0.0010594174,0.0036734082,-0.010385448,0.011883044,-0.03653275,-0.017943578
Khi Đã Yêu Anh,-0.0007938795,0.008472289,-0.05655355,0.006934324,-0.08354095,0.06165982,-0.07130408
Khoảng Cách Tình Yêu (Single),0.046731427,-0.017096499,0.012402992,0.0051338663,-0.010203121,0.0005114667,-0.0029789156
Khua Yang Kao (Single),0.021507343,-0.0012670793,0.03157959,0.004205685,0.020475592,-0.017965505,0.0013414293
Khuya Nay Anh Đi Rồi (Single),0.028594846,0.019468587,0.022034612,-0.017936757,0.0043376377,-0.04896471,0.018408483
Khát Khao Hơn (Single),-0.012311382,-0.00915625,-0.0033058717,-0.008100072,-0.0028746296,0.010723534,0.02505568
Khát Vọng Dẫn Lối (Single),0.009219693,0.012973542,0.024317447,-0.0015658115,0.0038164048,0.01237297,-0.00858873
"Khát Vọng Tuổi Trẻ, Thành Phố Anh Hùng",-0.013836687,-0.011106873,-0.050861634,0.027630445,-0.036392536,0.047456294,-0.061597526
